Title,Author,Genre,Height,Publisher,image_url
"Bloody Valentine (Blue Bloods, #5.5)",Melissa de la Cruz,Sci-fi,10120579,2010,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
The Heart of a Woman,Maya Angelou,Sci-fi,2775653,1981,https://images.gr-assets.com/books/1417404078m/5160.jpg
"Chrzest ognia (Saga o Wiedźminie, #5)",Andrzej Sapkowski,Sci-fi,1877750,1996,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Alex Cross's Trial (Alex Cross, #15)","James Patterson, Richard DiLallo",Sci-fi,6450180,2009,https://images.gr-assets.com/books/1336268218m/6266907.jpg
Sway: The Irresistible Pull of Irrational Behavior,"Ori Brafman, Rom Brafman",Sci-fi,2123548,2008,https://images.gr-assets.com/books/1320419177m/2118114.jpg
King of the Wind: The Story of the Godolphin Arabian,"Marguerite Henry, Wesley Dennis",Sci-fi,2236675,1948,https://images.gr-assets.com/books/1329982839m/423156.jpg
Waking Up: A Guide to Spirituality Without Religion,Sam Harris,Sci-fi,26680075,2014,https://images.gr-assets.com/books/1415677308m/18774981.jpg
"The Call of the Wild, White Fang and Other Stories",Jack London,Sci-fi,320876,1906,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
The Rape of Nanking,Iris Chang,Sci-fi,31912,1997,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Why Evolution Is True,Jerry A. Coyne,Sci-fi,4051626,2008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Brokeback Mountain,Annie Proulx,Sci-fi,1795113,1997,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Nobody's Baby But Mine (Chicago Stars, #3)",Susan Elizabeth Phillips,Sci-fi,776136,1997,https://images.gr-assets.com/books/1298032580m/73080.jpg
Keep Quiet,Lisa Scottoline,Sci-fi,25142278,2014,https://images.gr-assets.com/books/1391355179m/17934416.jpg
Sons of Fortune,Jeffrey Archer,Sci-fi,1758882,2002,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
The Solitaire Mystery: A Novel About Family and Destiny,"Jostein Gaarder, Sarah Jane Hails",Sci-fi,113614,1990,https://images.gr-assets.com/books/1327883395m/48318.jpg
You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Jen Sincero,Sci-fi,21585451,2013,https://images.gr-assets.com/books/1351539051m/15843166.jpg
Rumour Has It,Jill Mansell,Sci-fi,6282264,2009,https://images.gr-assets.com/books/1328202735m/6104943.jpg
Dragon Tears,Dean Koontz,Sci-fi,2771826,1993,https://images.gr-assets.com/books/1308458435m/32429.jpg
Surface Detail (Culture #9),Iain M. Banks,Sci-fi,11345814,2010,https://images.gr-assets.com/books/1287893375m/7937744.jpg
"The Mating  (Law of the Lycans, #2)",Nicky Charles,Sci-fi,10722156,2010,https://images.gr-assets.com/books/1299068605m/7785207.jpg
"The Gates of Rome (Emperor, #1)",Conn Iggulden,Sci-fi,1808829,2002,https://images.gr-assets.com/books/1313874666m/330947.jpg
"Rat Queens, Vol. 1: Sass & Sorcery","Kurtis J. Wiebe, Roc Upchurch",Sci-fi,28133255,2014,https://images.gr-assets.com/books/1489284113m/20299683.jpg
"Curtain (Hercule Poirot, #39)",Agatha Christie,Sci-fi,1726,1975,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Grass for His Pillow (Tales of the Otori, #2)",Lian Hearn,Sci-fi,1357544,2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Swallowing Darkness (Merry Gentry, #7)",Laurell K. Hamilton,Sci-fi,2823886,2008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"The Fixed Trilogy (Fixed, #1-3)",Laurelin Paige,Sci-fi,40725766,2014,https://images.gr-assets.com/books/1394517753m/21420473.jpg
California,Edan Lepucki,Sci-fi,26407781,2014,https://images.gr-assets.com/books/1400863574m/18774020.jpg
Guards! Guards!: The Play,"Stephen Briggs, Terry Pratchett",Sci-fi,18659768,1992,https://images.gr-assets.com/books/1353573648m/116295.jpg
The Pigeon Finds a Hot Dog!,Mo Willems,Sci-fi,184783,2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Aftermath (Star Wars: Aftermath, #1)",Chuck Wendig,Sci-fi,44828548,2015,https://images.gr-assets.com/books/1426620007m/25131600.jpg
"Vampireville (Vampire Kisses, #3)",Ellen Schreiber,Sci-fi,255086,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Hercule Poirot's Christmas (Hercule Poirot, #20)",Agatha Christie,Sci-fi,6568307,1938,https://images.gr-assets.com/books/1308808460m/16349.jpg
Mrs. Lincoln's Dressmaker,Jennifer Chiaverini,Sci-fi,21532921,2013,https://images.gr-assets.com/books/1350586527m/15808287.jpg
الرحيق المختوم,Safiy al-Rahman al-Mubarakfuri,Sci-fi,532703,1979,https://images.gr-assets.com/books/1289025514m/545425.jpg
The Baker's Daughter,Sarah McCoy,Sci-fi,17534296,2012,https://images.gr-assets.com/books/1404963150m/12547098.jpg
"The Shadows (Black Dagger Brotherhood, #13)",J.R. Ward,Sci-fi,41120683,2015,https://images.gr-assets.com/books/1404479585m/21849362.jpg
Little Red Riding Hood,"Trina Schart Hyman, Johann Grimm, Wilhelm Grimm",Sci-fi,596404,1983,https://images.gr-assets.com/books/1314485414m/920143.jpg
"Captain Underpants and the Attack of the Talking Toilets (Captain Underpants, #2)",Dav Pilkey,Sci-fi,1368691,1999,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Ghost Boy,"Martin Pistorius, Megan Lloyd Davies",Sci-fi,16815240,2011,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Essentialism: The Disciplined Pursuit of Less,Greg McKeown,Sci-fi,25369241,2014,https://images.gr-assets.com/books/1403165375m/18077875.jpg
"Wideacre  (The Wideacre Trilogy, #1)",Philippa Gregory,Sci-fi,3969,1987,https://images.gr-assets.com/books/1289170133m/16188.jpg
The Magic Finger (Young Puffin Developing Reader),"Roald Dahl, Quentin Blake",Sci-fi,1327019,1966,https://images.gr-assets.com/books/1434928966m/6670.jpg
"If I Were You (Inside Out, #1)",Lisa Renee Jones,Sci-fi,21388692,2012,https://images.gr-assets.com/books/1397227898m/15717721.jpg
"Beautifully Damaged (Beautifully Damaged, #1)",L.A. Fiore,Sci-fi,21876920,2012,https://images.gr-assets.com/books/1350800166m/16079228.jpg
"Wethering the Storm (The Storm, #2)",Samantha Towle,Sci-fi,21837591,2013,https://images.gr-assets.com/books/1368083888m/16053316.jpg
Meditations on First Philosophy,"René Descartes, Donald A. Cress",Sci-fi,6299110,1641,https://images.gr-assets.com/books/1405624521m/30658.jpg
"The Enchanted Wood (The Faraway Tree, #1)",Enid Blyton,Sci-fi,310727,1939,https://images.gr-assets.com/books/1428732266m/17491.jpg
"Forever Black (Forever, #1)",Sandi Lynn,Sci-fi,23905943,2013,https://images.gr-assets.com/books/1359579827m/17286162.jpg
Daisy Miller,Henry James,Sci-fi,3274683,1878,https://images.gr-assets.com/books/1327911289m/16204.jpg
Arcadia,Lauren Groff,Sci-fi,16823763,2012,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Pat the Bunny,Dorothy Kunhardt,Sci-fi,56119,1940,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
The Swans of Fifth Avenue,Melanie Benjamin,Sci-fi,45005209,2016,https://images.gr-assets.com/books/1431898319m/25279165.jpg
"Cardcaptor Sakura, Vol. 1 (Cardcaptor Sakura, #1)","CLAMP, Maria Simpson",Sci-fi,1101695,1996,https://images.gr-assets.com/books/1451030958m/229145.jpg
"Size 14 Is Not Fat Either (Heather Wells, #2)",Meg Cabot,Sci-fi,3239501,2006,https://images.gr-assets.com/books/1479654269m/23217.jpg
The Pioneer Woman Cooks: Food from My Frontier ,Ree Drummond,Sci-fi,18597688,2011,https://images.gr-assets.com/books/1344712745m/12072362.jpg
"Defiance (Significance, #3)",Shelly Crane,Sci-fi,17839042,2011,https://images.gr-assets.com/books/1498698186m/12706435.jpg
Gorillas in the Mist,Dian Fossey,Sci-fi,1228514,1983,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
A Case of Need,"Jeffery Hudson, Michael Crichton",Sci-fi,2651727,1968,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
The Love Affairs of Nathaniel P.,Adelle Waldman,Sci-fi,21823357,2013,https://images.gr-assets.com/books/1361026301m/16045140.jpg
"Revealed (House of Night, #11)","P.C. Cast, Kristin Cast",Sci-fi,21905189,2013,https://images.gr-assets.com/books/1369156173m/16096873.jpg
We're All Damaged,Matthew Norman,Sci-fi,49185839,2016,https://images.gr-assets.com/books/1457221465m/28959148.jpg
"Sworn to Silence (Kate Burkholder, #1)",Linda Castillo,Sci-fi,6293210,2009,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Magic Breaks (Kate Daniels, #7)",Ilona Andrews,Sci-fi,17088822,2014,https://images.gr-assets.com/books/1383236969m/12119529.jpg
The Seagull,"Anton Chekhov, Michael Frayn",Sci-fi,3200341,1895,https://images.gr-assets.com/books/1443340069m/79649.jpg
"1Q84 BOOK 3 (1Q84, #3)","Haruki Murakami, 村上 春樹",Sci-fi,44805656,2010,https://images.gr-assets.com/books/1327559269m/7717482.jpg
"Boy Meets Girl (Boy, #2)",Meg Cabot,Sci-fi,2425604,2004,https://images.gr-assets.com/books/1328033372m/93723.jpg
"Dancing in My Nuddy-Pants (Confessions of Georgia Nicolson, #4)",Louise Rennison,Sci-fi,1057985,2002,https://images.gr-assets.com/books/1327885836m/402015.jpg
The Door Into Summer,Robert A. Heinlein,Sci-fi,2055615,1957,https://images.gr-assets.com/books/1342241886m/348.jpg
Luna,Julie Anne Peters,Sci-fi,1532237,2004,https://images.gr-assets.com/books/1339269673m/316445.jpg
Runaway,Alice Munro,Sci-fi,2040369,2004,https://images.gr-assets.com/books/1431005856m/14280.jpg
"Matter (Culture, #8)",Iain M. Banks,Sci-fi,871329,2008,https://images.gr-assets.com/books/1327954631m/886066.jpg
Leo,Mia Sheridan,Sci-fi,24567191,2013,https://images.gr-assets.com/books/1366869759m/17825503.jpg
Maurice,E.M. Forster,Sci-fi,2394184,1971,https://images.gr-assets.com/books/1361934128m/3103.jpg
"New York to Dallas (In Death, #33)","J.D. Robb, Susan Ericksen",Sci-fi,14854113,2011,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
The Stepford Wives,Ira Levin,Sci-fi,1534281,1972,https://images.gr-assets.com/books/1403404262m/52350.jpg
The Longest Day,Cornelius Ryan,Sci-fi,1413765,1959,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Motor Mouth (Alex Barnaby #2),Janet Evanovich,Sci-fi,3178484,2006,https://images.gr-assets.com/books/1479699584m/6426.jpg
"The Reality Bug (Pendragon, #4)",D.J. MacHale,Sci-fi,1946186,2003,https://images.gr-assets.com/books/1431402995m/215541.jpg
True Blue,David Baldacci,Sci-fi,6719993,2009,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Mistress of the Empire (The Empire Trilogy, #3)","Raymond E. Feist, Janny Wurts",Sci-fi,2960486,1992,https://images.gr-assets.com/books/1333694789m/317504.jpg
Defiance (Defiance #1),C.J. Redwine,Sci-fi,16343248,2012,https://images.gr-assets.com/books/1341967711m/11410430.jpg
"Winter Street (Winter, #1)",Elin Hilderbrand,Sci-fi,40026661,2014,https://images.gr-assets.com/books/1394567347m/20706316.jpg
The Hidden Staircase (Nancy Drew #2),"Carolyn Keene, Mildred Benson",Sci-fi,3308013,1930,https://images.gr-assets.com/books/1172964121m/233637.jpg
Captains and the Kings,Taylor Caldwell,Sci-fi,1799308,1972,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"The Fallen Angel (Gabriel Allon, #12)",Daniel Silva,Sci-fi,18621486,2012,https://images.gr-assets.com/books/1468408514m/13390528.jpg
"Harry Potter and the Order of the Phoenix (Harry Potter, #5, Part 1)",J.K. Rowling,Sci-fi,19079807,2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"One Tuesday Morning (9/11, #1)",Karen Kingsbury,Sci-fi,2226182,2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Hit List (Anita Blake, Vampire Hunter #20)",Laurell K. Hamilton,Sci-fi,13811777,2011,https://images.gr-assets.com/books/1315176487m/8935153.jpg
Interesting Times: The Play,"Stephen Briggs, Terry Pratchett",Sci-fi,34479,1995,https://images.gr-assets.com/books/1387302457m/34508.jpg
The Wall of Winnipeg and Me,Mariana Zapata,Sci-fi,48358625,2016,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Let Me Call You Sweetheart,Mary Higgins Clark,Sci-fi,1310853,1995,https://images.gr-assets.com/books/1355138627m/170632.jpg
The Onion Field,Joseph Wambaugh,Sci-fi,475721,1973,https://images.gr-assets.com/books/1320511693m/487445.jpg
"Break No Bones (Temperance Brennan, #9)",Kathy Reichs,Sci-fi,1154616,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"The Willpower Instinct: How Self-Control Works, Why It Matters, and What You Can Do to Get More of It",Kelly McGonigal,Sci-fi,17553514,2011,https://images.gr-assets.com/books/1436737104m/10865206.jpg
"Broken Angels (Takeshi Kovacs, #2)",Richard K. Morgan,Sci-fi,1775843,2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Beyond Reach (Grant County, #6)",Karin Slaughter,Sci-fi,1952659,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Fuzzy Nation,John Scalzi,Sci-fi,18280046,2011,https://images.gr-assets.com/books/1316132345m/9647532.jpg
"I is for Innocent (Kinsey Millhone, #9)",Sue Grafton,Sci-fi,62899,1992,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
V.,Thomas Pynchon,Sci-fi,2999000,1963,https://images.gr-assets.com/books/1328110787m/5809.jpg
Heart of Darkness and Selected Short Fiction,"Joseph Conrad, A. Michael Matin",Sci-fi,19248724,1899,https://images.gr-assets.com/books/1328851164m/989313.jpg
Why I Am Not a Christian and Other Essays on Religion and Related Subjects,"Bertrand Russell, Paul  Edwards",Sci-fi,1043242,1927,https://images.gr-assets.com/books/1347925703m/472025.jpg
The Art of Travel,Alain de Botton,Sci-fi,812271,2002,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"The Summer Garden (The Bronze Horseman, #3)",Paullina Simons,Sci-fi,2098474,2006,https://images.gr-assets.com/books/1411993309m/608216.jpg
"Cross Justice (Alex Cross, #23)",James Patterson,Sci-fi,44146594,2015,https://images.gr-assets.com/books/1427135714m/25066591.jpg
عقاید یک دلقک,"Heinrich Böll, محمد اسماعیل‌زاده",Sci-fi,2321188,1963,https://images.gr-assets.com/books/1394632139m/326272.jpg
The Weight of Blood,Laura McHugh,Sci-fi,25630270,2014,https://images.gr-assets.com/books/1395611141m/18209468.jpg
"When He was Wicked (Bridgertons, #6)",Julia Quinn,Sci-fi,1118162,2004,https://images.gr-assets.com/books/1274212205m/110396.jpg
"V is for Vengeance (Kinsey Millhone, #22)",Sue Grafton,Sci-fi,15766774,2011,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Among the Betrayed (Shadow Children, #3)",Margaret Peterson Haddix,Sci-fi,1878,2002,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Spook Country (Blue Ant, #2)",William Gibson,Sci-fi,1715356,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
The I Ching or Book of Changes,"Anonymous, Richard Wilhelm, Cary F. Baynes, C.G. Jung",Sci-fi,521797,-750,https://images.gr-assets.com/books/1406503668m/534289.jpg
"The 39 Steps (Richard Hannay, #1)",John Buchan,Sci-fi,2422487,1915,https://images.gr-assets.com/books/1391320797m/153492.jpg
Blue Nights,Joan Didion,Sci-fi,15152485,2011,https://images.gr-assets.com/books/1319148558m/10252302.jpg
"Blindsight (Firefall, #1)",Peter Watts,Sci-fi,47428,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Paddle Your Own Canoe: One Man's Fundamentals for Delicious Living,Nick Offerman,Sci-fi,24678726,2013,https://images.gr-assets.com/books/1372042175m/17674991.jpg
"American Vampire, Vol. 1","Scott Snyder, Stephen King, Rafael Albuquerque",Sci-fi,10091604,2010,https://images.gr-assets.com/books/1389666348m/7619398.jpg
"Heat Lightning (Virgil Flowers, #2)",John Sandford,Sci-fi,3111256,2008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Democracy in America ,"Alexis de Tocqueville, Isaac Kramnick, Gerald Bevan",Sci-fi,90454,1835,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Drop Shot (Myron Bolitar #2),Harlan Coben,Sci-fi,14597391,1996,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"The Lake of Souls (Cirque Du Freak, #10)",Darren Shan,Sci-fi,3214277,2002,https://images.gr-assets.com/books/1255988654m/8951.jpg
"Find You in the Dark (Find You in the Dark, #1)",A. Meredith Walters,Sci-fi,21881113,2012,https://images.gr-assets.com/books/1359627731m/16081754.jpg
The School of Essential Ingredients,Erica Bauermeister,Sci-fi,4361300,2009,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Intuition (The Premonition, #2)",Amy A. Bartol,Sci-fi,18486007,2011,https://images.gr-assets.com/books/1327897016m/13281637.jpg
Azincourt,Bernard Cornwell,Sci-fi,3312295,2008,https://images.gr-assets.com/books/1327151016m/3276012.jpg
Paddy Clarke Ha Ha Ha,Roddy Doyle,Sci-fi,2305040,1993,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Dinner at the Homesick Restaurant,Anne Tyler,Sci-fi,75046,1982,https://images.gr-assets.com/books/1502218870m/77699.jpg
"Heaven (Casteel, #1)",V.C. Andrews,Sci-fi,3038288,1985,https://images.gr-assets.com/books/1321683934m/787660.jpg
"Charlie Bone and the Hidden King (The Children of the Red King, #5)",Jenny Nimmo,Sci-fi,847797,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Money,Martin Amis,Sci-fi,85999,1984,https://images.gr-assets.com/books/1367084993m/18825.jpg
"Secret Prey (Lucas Davenport, #9)",John Sandford,Sci-fi,1830020,1998,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
The Complete Clive Barker's The Great And Secret Show,"Chris Ryall, Gabriel Rodríguez, Clive Barker",Sci-fi,34835,1989,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
His Last Bow: 8 Stories,Arthur Conan Doyle,Sci-fi,10479789,1917,https://images.gr-assets.com/books/1368588782m/754713.jpg
House Atreides (Prelude to Dune #1),"Brian Herbert, Kevin J. Anderson",Sci-fi,711892,1999,https://images.gr-assets.com/books/1403181106m/761575.jpg
"Charmed Life (Chrestomanci, #1)",Diana Wynne Jones,Sci-fi,6594671,1977,https://images.gr-assets.com/books/1396706429m/244572.jpg
The Pickwick Papers,Charles Dickens,Sci-fi,3315230,1837,https://images.gr-assets.com/books/1360795072m/229432.jpg
Netherland,Joseph O'Neill,Sci-fi,2639658,2008,https://images.gr-assets.com/books/1344205853m/2615008.jpg
The Romanov Prophecy,Steve Berry,Sci-fi,72565,2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Ecstasy Unveiled (Demonica #4),Larissa Ione,Sci-fi,6633597,2010,https://images.gr-assets.com/books/1327876614m/6660747.jpg
